Landing page,Month,Date,Hour,Sessions
/alopecia,1,2023-01-31,14,84
/alopecia,1,2023-01-31,15,105
/alopecia,1,2023-01-31,16,85
/alopecia,1,2023-01-31,17,94
/alopecia,1,2023-01-31,18,107
/alopecia,1,2023-01-31,19,111
/alopecia,1,2023-01-31,20,113
/alopecia,1,2023-01-31,21,106
/alopecia,1,2023-01-31,22,157
/alopecia,1,2023-01-31,23,185
/alopecia,2,2023-02-01,0,71
/alopecia,2,2023-02-01,1,59
/alopecia,2,2023-02-01,2,30
/alopecia,2,2023-02-01,3,17
/alopecia,2,2023-02-01,4,23
/alopecia,2,2023-02-01,5,20
/alopecia,2,2023-02-01,6,36
/alopecia,2,2023-02-01,7,43
/alopecia,2,2023-02-01,8,84
/alopecia,2,2023-02-01,9,86
/alopecia,2,2023-02-01,10,54
/alopecia,2,2023-02-01,11,79
/alopecia,2,2023-02-01,12,67
/alopecia,2,2023-02-01,13,102
/alopecia,2,2023-02-01,14,85
/alopecia,2,2023-02-01,15,106
/alopecia,2,2023-02-01,16,108
/alopecia,2,2023-02-01,17,101
/alopecia,2,2023-02-01,18,109
/alopecia,2,2023-02-01,19,103
/alopecia,2,2023-02-01,20,135
/alopecia,2,2023-02-01,21,121
/alopecia,2,2023-02-01,22,171
/alopecia,2,2023-02-01,23,155
/alopecia,2,2023-02-02,0,85
/alopecia,2,2023-02-02,1,37
/alopecia,2,2023-02-02,2,27
/alopecia,2,2023-02-02,3,21
/alopecia,2,2023-02-02,4,15
/alopecia,2,2023-02-02,5,21
/alopecia,2,2023-02-02,6,31
/alopecia,2,2023-02-02,7,61
/alopecia,2,2023-02-02,8,62
/alopecia,2,2023-02-02,9,53
/alopecia,2,2023-02-02,10,63
/alopecia,2,2023-02-02,11,72
/alopecia,2,2023-02-02,12,78
/alopecia,2,2023-02-02,13,97
/alopecia,2,2023-02-02,14,108
/alopecia,2,2023-02-02,15,84
/alopecia,2,2023-02-02,16,29
/alopecia,2,2023-02-02,17,43
/alopecia,2,2023-02-02,18,113
/alopecia,2,2023-02-02,19,122
/alopecia,2,2023-02-02,20,135
/alopecia,2,2023-02-02,21,95
/alopecia,2,2023-02-02,22,99
/alopecia,2,2023-02-02,23,105
/alopecia,2,2023-02-03,0,105
/alopecia,2,2023-02-03,1,59
/alopecia,2,2023-02-03,2,37
/alopecia,2,2023-02-03,3,24
/alopecia,2,2023-02-03,4,14
/alopecia,2,2023-02-03,5,29
/alopecia,2,2023-02-03,6,33
/alopecia,2,2023-02-03,7,73
/alopecia,2,2023-02-03,8,92
/alopecia,2,2023-02-03,9,98
/alopecia,2,2023-02-03,10,72
/alopecia,2,2023-02-03,11,80
/alopecia,2,2023-02-03,12,81
/alopecia,2,2023-02-03,13,83
/alopecia,2,2023-02-03,14,67
/alopecia,2,2023-02-03,15,55
/alopecia,2,2023-02-03,16,77
/alopecia,2,2023-02-03,17,64
/alopecia,2,2023-02-03,18,83
/alopecia,2,2023-02-03,19,65
/alopecia,2,2023-02-03,20,66
/alopecia,2,2023-02-03,21,88
/alopecia,2,2023-02-03,22,119
/alopecia,2,2023-02-03,23,151
/alopecia,2,2023-02-04,0,88
/alopecia,2,2023-02-04,1,77
/alopecia,2,2023-02-04,2,44
/alopecia,2,2023-02-04,3,32
/alopecia,2,2023-02-04,4,23
/alopecia,2,2023-02-04,5,12
/alopecia,2,2023-02-04,6,16
/alopecia,2,2023-02-04,7,41
/alopecia,2,2023-02-04,8,78
/alopecia,2,2023-02-04,9,86
/alopecia,2,2023-02-04,10,98
/alopecia,2,2023-02-04,11,69
/alopecia,2,2023-02-04,12,87
/alopecia,2,2023-02-04,13,69
/alopecia,2,2023-02-04,14,59
/alopecia,2,2023-02-04,15,64
/alopecia,2,2023-02-04,16,79
/alopecia,2,2023-02-04,17,98
/alopecia,2,2023-02-04,18,117
/alopecia,2,2023-02-04,19,112
/alopecia,2,2023-02-04,20,104
/alopecia,2,2023-02-04,21,75
/alopecia,2,2023-02-04,22,117
/alopecia,2,2023-02-04,23,131
/alopecia,2,2023-02-05,0,79
/alopecia,2,2023-02-05,1,54
/alopecia,2,2023-02-05,2,38
/alopecia,2,2023-02-05,3,30
/alopecia,2,2023-02-05,4,20
/alopecia,2,2023-02-05,5,12
/alopecia,2,2023-02-05,6,27
/alopecia,2,2023-02-05,7,48
/alopecia,2,2023-02-05,8,80
/alopecia,2,2023-02-05,9,127
/alopecia,2,2023-02-05,10,84
/alopecia,2,2023-02-05,11,61
/alopecia,2,2023-02-05,12,65
/alopecia,2,2023-02-05,13,80
/alopecia,2,2023-02-05,14,88
/alopecia,2,2023-02-05,15,98
/alopecia,2,2023-02-05,16,113
/alopecia,2,2023-02-05,17,100
/alopecia,2,2023-02-05,18,106
/alopecia,2,2023-02-05,19,128
/alopecia,2,2023-02-05,20,130
/alopecia,2,2023-02-05,21,118
/alopecia,2,2023-02-05,22,161
/alopecia,2,2023-02-05,23,176
/alopecia,2,2023-02-06,0,77
/alopecia,2,2023-02-06,1,60
/alopecia,2,2023-02-06,2,35
/alopecia,2,2023-02-06,3,20
/alopecia,2,2023-02-06,4,22
/alopecia,2,2023-02-06,5,29
/alopecia,2,2023-02-06,6,39
/alopecia,2,2023-02-06,7,59
/alopecia,2,2023-02-06,8,67
/alopecia,2,2023-02-06,9,97
/alopecia,2,2023-02-06,10,83
/alopecia,2,2023-02-06,11,73
/alopecia,2,2023-02-06,12,84
/alopecia,2,2023-02-06,13,56
/alopecia,2,2023-02-06,14,112
/alopecia,2,2023-02-06,15,91
/alopecia,2,2023-02-06,16,112
/alopecia,2,2023-02-06,17,92
/alopecia,2,2023-02-06,18,114
/alopecia,2,2023-02-06,19,106
/alopecia,2,2023-02-06,20,103
/alopecia,2,2023-02-06,21,112
/alopecia,2,2023-02-06,22,143
/alopecia,2,2023-02-06,23,142
/alopecia,2,2023-02-07,0,107
/alopecia,2,2023-02-07,1,53
/alopecia,2,2023-02-07,2,26
/alopecia,2,2023-02-07,3,17
/alopecia,2,2023-02-07,4,19
/alopecia,2,2023-02-07,5,24
/alopecia,2,2023-02-07,6,40
/alopecia,2,2023-02-07,7,60
/alopecia,2,2023-02-07,8,80
/alopecia,2,2023-02-07,9,94
/alopecia,2,2023-02-07,10,89
/alopecia,2,2023-02-07,11,73
/alopecia,2,2023-02-07,12,63
/alopecia,2,2023-02-07,13,75
/alopecia,2,2023-02-07,14,75
/alopecia,2,2023-02-07,15,102
/alopecia,2,2023-02-07,16,104
/alopecia,2,2023-02-07,17,82
/alopecia,2,2023-02-07,18,95
/alopecia,2,2023-02-07,19,99
/alopecia,2,2023-02-07,20,111
/alopecia,2,2023-02-07,21,113
/alopecia,2,2023-02-07,22,150
/alopecia,2,2023-02-07,23,134
/alopecia,2,2023-02-08,0,82
/alopecia,2,2023-02-08,1,62
/alopecia,2,2023-02-08,2,27
/alopecia,2,2023-02-08,3,32
/alopecia,2,2023-02-08,4,70
/alopecia,2,2023-02-08,5,144
/alopecia,2,2023-02-08,6,272
/alopecia,2,2023-02-08,7,107
/alopecia,2,2023-02-08,8,77
/alopecia,2,2023-02-08,9,96
/alopecia,2,2023-02-08,10,86
/alopecia,2,2023-02-08,11,67
/alopecia,2,2023-02-08,12,90
/alopecia,2,2023-02-08,13,73
/alopecia,2,2023-02-08,14,92
/alopecia,2,2023-02-08,15,92
/alopecia,2,2023-02-08,16,104
/alopecia,2,2023-02-08,17,121
/alopecia,2,2023-02-08,18,96
/alopecia,2,2023-02-08,19,104
/alopecia,2,2023-02-08,20,103
/alopecia,2,2023-02-08,21,118
/alopecia,2,2023-02-08,22,127
/alopecia,2,2023-02-08,23,124
/alopecia,2,2023-02-09,0,973
/alopecia,2,2023-02-09,1,445
/alopecia,2,2023-02-09,2,147
/alopecia,2,2023-02-09,3,81
/alopecia,2,2023-02-09,4,113
/alopecia,2,2023-02-09,5,101
/alopecia,2,2023-02-09,6,141
/alopecia,2,2023-02-09,7,187
/alopecia,2,2023-02-09,8,177
/alopecia,2,2023-02-09,9,179
/alopecia,2,2023-02-09,10,180
/alopecia,2,2023-02-09,11,140
/alopecia,2,2023-02-09,12,124
/alopecia,2,2023-02-09,13,111
/alopecia,2,2023-02-09,14,109
/alopecia,2,2023-02-09,15,113
/alopecia,2,2023-02-09,16,126
/alopecia,2,2023-02-09,17,101
/alopecia,2,2023-02-09,18,99
/alopecia,2,2023-02-09,19,131
/alopecia,2,2023-02-09,20,112
/alopecia,2,2023-02-09,21,193
/alopecia,2,2023-02-09,22,338
/alopecia,2,2023-02-09,23,275
/alopecia,2,2023-02-10,0,130
/alopecia,2,2023-02-10,1,57
/alopecia,2,2023-02-10,2,32
/alopecia,2,2023-02-10,3,21
/alopecia,2,2023-02-10,4,30
/alopecia,2,2023-02-10,5,29
/alopecia,2,2023-02-10,6,37
/alopecia,2,2023-02-10,7,74
/alopecia,2,2023-02-10,8,93
/alopecia,2,2023-02-10,9,105
/alopecia,2,2023-02-10,10,149
/alopecia,2,2023-02-10,11,240
/alopecia,2,2023-02-10,12,146
/alopecia,2,2023-02-10,13,110
/alopecia,2,2023-02-10,14,121
/alopecia,2,2023-02-10,15,101
/alopecia,2,2023-02-10,16,100
/alopecia,2,2023-02-10,17,86
/alopecia,2,2023-02-10,18,109
/alopecia,2,2023-02-10,19,111
/alopecia,2,2023-02-10,20,79
/alopecia,2,2023-02-10,21,105
/alopecia,2,2023-02-10,22,126
/alopecia,2,2023-02-10,23,110
/alopecia,2,2023-02-11,0,79
/alopecia,2,2023-02-11,1,52
/alopecia,2,2023-02-11,2,42
/alopecia,2,2023-02-11,3,23
/alopecia,2,2023-02-11,4,15
/alopecia,2,2023-02-11,5,23
/alopecia,2,2023-02-11,6,24
/alopecia,2,2023-02-11,7,55
/alopecia,2,2023-02-11,8,85
/alopecia,2,2023-02-11,9,88
/alopecia,2,2023-02-11,10,84
/alopecia,2,2023-02-11,11,62
/alopecia,2,2023-02-11,12,82
/alopecia,2,2023-02-11,13,111
/alopecia,2,2023-02-11,14,121
/alopecia,2,2023-02-11,15,92
/alopecia,2,2023-02-11,16,106
/alopecia,2,2023-02-11,17,110
/alopecia,2,2023-02-11,18,97
/alopecia,2,2023-02-11,19,126
/alopecia,2,2023-02-11,20,114
/alopecia,2,2023-02-11,21,115
/alopecia,2,2023-02-11,22,149
/alopecia,2,2023-02-11,23,168
/alopecia,2,2023-02-12,0,76
/alopecia,2,2023-02-12,1,55
/alopecia,2,2023-02-12,2,42
/alopecia,2,2023-02-12,3,25
/alopecia,2,2023-02-12,4,19
/alopecia,2,2023-02-12,5,24
/alopecia,2,2023-02-12,6,33
/alopecia,2,2023-02-12,7,54
/alopecia,2,2023-02-12,8,74
/alopecia,2,2023-02-12,9,79
/alopecia,2,2023-02-12,10,86
/alopecia,2,2023-02-12,11,68
/alopecia,2,2023-02-12,12,87
/alopecia,2,2023-02-12,13,126
/alopecia,2,2023-02-12,14,116
/alopecia,2,2023-02-12,15,123
/alopecia,2,2023-02-12,16,85
/alopecia,2,2023-02-12,17,99
/alopecia,2,2023-02-12,18,113
/alopecia,2,2023-02-12,19,121
/alopecia,2,2023-02-12,20,85
/alopecia,2,2023-02-12,21,134
/alopecia,2,2023-02-12,22,123
/alopecia,2,2023-02-12,23,96
/alopecia,2,2023-02-13,0,74
/alopecia,2,2023-02-13,1,47
/alopecia,2,2023-02-13,2,27
/alopecia,2,2023-02-13,3,23
/alopecia,2,2023-02-13,4,14
/alopecia,2,2023-02-13,5,27
/alopecia,2,2023-02-13,6,46
/alopecia,2,2023-02-13,7,62
/alopecia,2,2023-02-13,8,64
/alopecia,2,2023-02-13,9,69
/alopecia,2,2023-02-13,10,77
/alopecia,2,2023-02-13,11,65
/alopecia,2,2023-02-13,12,62
/alopecia,2,2023-02-13,13,52
/alopecia,2,2023-02-13,14,62
/alopecia,2,2023-02-13,15,94
/alopecia,2,2023-02-13,16,95
/alopecia,2,2023-02-13,17,90
/alopecia,2,2023-02-13,18,72
/alopecia,2,2023-02-13,19,94
/alopecia,2,2023-02-13,20,98
/alopecia,2,2023-02-13,21,107
/alopecia,2,2023-02-13,22,129
/alopecia,2,2023-02-13,23,122
/alopecia,2,2023-02-14,0,82
/alopecia,2,2023-02-14,1,49
/alopecia,2,2023-02-14,2,28
/alopecia,2,2023-02-14,3,18
/alopecia,2,2023-02-14,4,14
/alopecia,2,2023-02-14,5,20
/alopecia,2,2023-02-14,6,43
/alopecia,2,2023-02-14,7,51
/alopecia,2,2023-02-14,8,57
/alopecia,2,2023-02-14,9,56
/alopecia,2,2023-02-14,10,69
/alopecia,2,2023-02-14,11,60
/alopecia,2,2023-02-14,12,75
/alopecia,2,2023-02-14,13,74
/alopecia,2,2023-02-14,14,88
/alopecia,2,2023-02-14,15,71
/alopecia,2,2023-02-14,16,72
/alopecia,2,2023-02-14,17,72
/alopecia,2,2023-02-14,18,38
/alopecia,2,2023-02-14,19,24
/alopecia,2,2023-02-14,20,32
/alopecia,2,2023-02-14,21,49
/alopecia,2,2023-02-14,22,51
/alopecia,2,2023-02-14,23,30
/alopecia,2,2023-02-15,0,107
/alopecia,2,2023-02-15,1,47
/alopecia,2,2023-02-15,2,17
/alopecia,2,2023-02-15,3,15
/alopecia,2,2023-02-15,4,6
/alopecia,2,2023-02-15,5,23
/alopecia,2,2023-02-15,6,38
/alopecia,2,2023-02-15,7,56
/alopecia,2,2023-02-15,8,73
/alopecia,2,2023-02-15,9,45
/alopecia,2,2023-02-15,10,57
/alopecia,2,2023-02-15,11,52
/alopecia,2,2023-02-15,12,56
/alopecia,2,2023-02-15,13,47
/alopecia,2,2023-02-15,14,78
/alopecia,2,2023-02-15,15,80
/alopecia,2,2023-02-15,16,74
/alopecia,2,2023-02-15,17,78
/alopecia,2,2023-02-15,18,71
/alopecia,2,2023-02-15,19,72
/alopecia,2,2023-02-15,20,74
/alopecia,2,2023-02-15,21,68
/alopecia,2,2023-02-15,22,78
/alopecia,2,2023-02-15,23,70
/alopecia,2,2023-02-16,0,114
/alopecia,2,2023-02-16,1,34
/alopecia,2,2023-02-16,2,18
/alopecia,2,2023-02-16,3,12
/alopecia,2,2023-02-16,4,11
/alopecia,2,2023-02-16,5,13
/alopecia,2,2023-02-16,6,44
/alopecia,2,2023-02-16,7,61
/alopecia,2,2023-02-16,8,56
/alopecia,2,2023-02-16,9,57
/alopecia,2,2023-02-16,10,60
/alopecia,2,2023-02-16,11,71
/alopecia,2,2023-02-16,12,73
/alopecia,2,2023-02-16,13,64
/alopecia,2,2023-02-16,14,64
/alopecia,2,2023-02-16,15,63
/alopecia,2,2023-02-16,16,66
/alopecia,2,2023-02-16,17,51
/alopecia,2,2023-02-16,18,47
/alopecia,2,2023-02-16,19,52
/alopecia,2,2023-02-16,20,48
/alopecia,2,2023-02-16,21,85
/alopecia,2,2023-02-16,22,96
/alopecia,2,2023-02-16,23,40
/alopecia,2,2023-02-17,0,101
/alopecia,2,2023-02-17,1,48
/alopecia,2,2023-02-17,2,17
/alopecia,2,2023-02-17,3,18
/alopecia,2,2023-02-17,4,18
/alopecia,2,2023-02-17,5,30
/alopecia,2,2023-02-17,6,28
/alopecia,2,2023-02-17,7,65
/alopecia,2,2023-02-17,8,63
/alopecia,2,2023-02-17,9,65
/alopecia,2,2023-02-17,10,52
/alopecia,2,2023-02-17,11,63
/alopecia,2,2023-02-17,12,50
/alopecia,2,2023-02-17,13,70
/alopecia,2,2023-02-17,14,80
/alopecia,2,2023-02-17,15,79
/alopecia,2,2023-02-17,16,67
/alopecia,2,2023-02-17,17,67
/alopecia,2,2023-02-17,18,76
/alopecia,2,2023-02-17,19,77
/alopecia,2,2023-02-17,20,70
/alopecia,2,2023-02-17,21,73
/alopecia,2,2023-02-17,22,92
/alopecia,2,2023-02-17,23,39
/alopecia,2,2023-02-18,0,77
/alopecia,2,2023-02-18,1,48
/alopecia,2,2023-02-18,2,24
/alopecia,2,2023-02-18,3,17
/alopecia,2,2023-02-18,4,12
/alopecia,2,2023-02-18,5,16
/alopecia,2,2023-02-18,6,19
/alopecia,2,2023-02-18,7,46
/alopecia,2,2023-02-18,8,63
/alopecia,2,2023-02-18,9,75
/alopecia,2,2023-02-18,10,60
/alopecia,2,2023-02-18,11,70
/alopecia,2,2023-02-18,12,73
/alopecia,2,2023-02-18,13,57
/alopecia,2,2023-02-18,14,63
/alopecia,2,2023-02-18,15,87
/alopecia,2,2023-02-18,16,97
/alopecia,2,2023-02-18,17,78
/alopecia,2,2023-02-18,18,62
/alopecia,2,2023-02-18,19,62
/alopecia,2,2023-02-18,20,74
/alopecia,2,2023-02-18,21,86
/alopecia,2,2023-02-18,22,96
/alopecia,2,2023-02-18,23,49
/alopecia,2,2023-02-19,0,108
/alopecia,2,2023-02-19,1,63
/alopecia,2,2023-02-19,2,28
/alopecia,2,2023-02-19,3,16
/alopecia,2,2023-02-19,4,17
/alopecia,2,2023-02-19,5,24
/alopecia,2,2023-02-19,6,28
/alopecia,2,2023-02-19,7,55
/alopecia,2,2023-02-19,8,55
/alopecia,2,2023-02-19,9,60
/alopecia,2,2023-02-19,10,59
/alopecia,2,2023-02-19,11,65
/alopecia,2,2023-02-19,12,70
/alopecia,2,2023-02-19,13,62
/alopecia,2,2023-02-19,14,61
/alopecia,2,2023-02-19,15,71
/alopecia,2,2023-02-19,16,98
/alopecia,2,2023-02-19,17,114
/alopecia,2,2023-02-19,18,98
/alopecia,2,2023-02-19,19,109
/alopecia,2,2023-02-19,20,91
/alopecia,2,2023-02-19,21,87
/alopecia,2,2023-02-19,22,111
/alopecia,2,2023-02-19,23,83
/alopecia,2,2023-02-20,0,81
/alopecia,2,2023-02-20,1,32
/alopecia,2,2023-02-20,2,15
/alopecia,2,2023-02-20,3,8
/alopecia,2,2023-02-20,4,12
/alopecia,2,2023-02-20,5,19
/alopecia,2,2023-02-20,6,36
/alopecia,2,2023-02-20,7,72
/alopecia,2,2023-02-20,8,67
/alopecia,2,2023-02-20,9,78
/alopecia,2,2023-02-20,10,82
/alopecia,2,2023-02-20,11,107
/alopecia,2,2023-02-20,12,81
/alopecia,2,2023-02-20,13,107
/alopecia,2,2023-02-20,14,85
/alopecia,2,2023-02-20,15,87
/alopecia,2,2023-02-20,16,99
/alopecia,2,2023-02-20,17,107
/alopecia,2,2023-02-20,18,89
/alopecia,2,2023-02-20,19,111
/alopecia,2,2023-02-20,20,132
/alopecia,2,2023-02-20,21,154
/alopecia,2,2023-02-20,22,124
/alopecia,2,2023-02-20,23,57
/alopecia,2,2023-02-21,0,109
/alopecia,2,2023-02-21,1,40
/alopecia,2,2023-02-21,2,15
/alopecia,2,2023-02-21,3,15
/alopecia,2,2023-02-21,4,10
/alopecia,2,2023-02-21,5,22
/alopecia,2,2023-02-21,6,34
/alopecia,2,2023-02-21,7,54
/alopecia,2,2023-02-21,8,79
/alopecia,2,2023-02-21,9,75
/alopecia,2,2023-02-21,10,70
/alopecia,2,2023-02-21,11,66
/alopecia,2,2023-02-21,12,65
/alopecia,2,2023-02-21,13,66
/alopecia,2,2023-02-21,14,50
/alopecia,2,2023-02-21,15,71
/alopecia,2,2023-02-21,16,84
/alopecia,2,2023-02-21,17,67
/alopecia,2,2023-02-21,18,86
/alopecia,2,2023-02-21,19,85
/alopecia,2,2023-02-21,20,91
/alopecia,2,2023-02-21,21,96
/alopecia,2,2023-02-21,22,108
/alopecia,2,2023-02-21,23,36
/alopecia,2,2023-02-22,0,90
/alopecia,2,2023-02-22,1,61
/alopecia,2,2023-02-22,2,29
/alopecia,2,2023-02-22,3,12
/alopecia,2,2023-02-22,4,13
/alopecia,2,2023-02-22,5,28
/alopecia,2,2023-02-22,6,43
/alopecia,2,2023-02-22,7,61
/alopecia,2,2023-02-22,8,88
/alopecia,2,2023-02-22,9,73
/alopecia,2,2023-02-22,10,56
/alopecia,2,2023-02-22,11,60
/alopecia,2,2023-02-22,12,73
/alopecia,2,2023-02-22,13,53
/alopecia,2,2023-02-22,14,66
/alopecia,2,2023-02-22,15,87
/alopecia,2,2023-02-22,16,68
/alopecia,2,2023-02-22,17,79
/alopecia,2,2023-02-22,18,79
/alopecia,2,2023-02-22,19,73
/alopecia,2,2023-02-22,20,77
/alopecia,2,2023-02-22,21,116
/alopecia,2,2023-02-22,22,98
/alopecia,2,2023-02-22,23,44
/alopecia,2,2023-02-23,0,97
/alopecia,2,2023-02-23,1,54
/alopecia,2,2023-02-23,2,38
/alopecia,2,2023-02-23,3,12
/alopecia,2,2023-02-23,4,8
/alopecia,2,2023-02-23,5,21
/alopecia,2,2023-02-23,6,32
/alopecia,2,2023-02-23,7,73
/alopecia,2,2023-02-23,8,68
/alopecia,2,2023-02-23,9,71
/alopecia,2,2023-02-23,10,77
/alopecia,2,2023-02-23,11,45
/alopecia,2,2023-02-23,12,68
/alopecia,2,2023-02-23,13,59
/alopecia,2,2023-02-23,14,74
/alopecia,2,2023-02-23,15,57
/alopecia,2,2023-02-23,16,74
/alopecia,2,2023-02-23,17,54
/alopecia,2,2023-02-23,18,72
/alopecia,2,2023-02-23,19,200
/alopecia,2,2023-02-23,20,137
/alopecia,2,2023-02-23,21,117
/alopecia,2,2023-02-23,22,56
/alopecia,2,2023-02-23,23,43
/alopecia,2,2023-02-24,0,118
/alopecia,2,2023-02-24,1,60
/alopecia,2,2023-02-24,2,31
/alopecia,2,2023-02-24,3,19
/alopecia,2,2023-02-24,4,16
/alopecia,2,2023-02-24,5,34
/alopecia,2,2023-02-24,6,53
/alopecia,2,2023-02-24,7,81
/alopecia,2,2023-02-24,8,94
/alopecia,2,2023-02-24,9,91
/alopecia,2,2023-02-24,10,73
/alopecia,2,2023-02-24,11,64
/alopecia,2,2023-02-24,12,60
/alopecia,2,2023-02-24,13,70
/alopecia,2,2023-02-24,14,70
/alopecia,2,2023-02-24,15,61
/alopecia,2,2023-02-24,16,81
/alopecia,2,2023-02-24,17,78
/alopecia,2,2023-02-24,18,85
/alopecia,2,2023-02-24,19,85
/alopecia,2,2023-02-24,20,86
/alopecia,2,2023-02-24,21,94
/alopecia,2,2023-02-24,22,119
/alopecia,2,2023-02-24,23,68
/alopecia,2,2023-02-25,0,68
/alopecia,2,2023-02-25,1,43
/alopecia,2,2023-02-25,2,31
/alopecia,2,2023-02-25,3,16
/alopecia,2,2023-02-25,4,18
/alopecia,2,2023-02-25,5,25
/alopecia,2,2023-02-25,6,45
/alopecia,2,2023-02-25,7,80
/alopecia,2,2023-02-25,8,79
/alopecia,2,2023-02-25,9,105
/alopecia,2,2023-02-25,10,84
/alopecia,2,2023-02-25,11,104
/alopecia,2,2023-02-25,12,83
/alopecia,2,2023-02-25,13,79
/alopecia,2,2023-02-25,14,68
/alopecia,2,2023-02-25,15,70
/alopecia,2,2023-02-25,16,96
/alopecia,2,2023-02-25,17,128
/alopecia,2,2023-02-25,18,95
/alopecia,2,2023-02-25,19,117
/alopecia,2,2023-02-25,20,126
/alopecia,2,2023-02-25,21,156
/alopecia,2,2023-02-25,22,175
/alopecia,2,2023-02-25,23,102
/alopecia,2,2023-02-26,0,167
/alopecia,2,2023-02-26,1,76
/alopecia,2,2023-02-26,2,39
/alopecia,2,2023-02-26,3,21
/alopecia,2,2023-02-26,4,25
/alopecia,2,2023-02-26,5,20
/alopecia,2,2023-02-26,6,65
/alopecia,2,2023-02-26,7,73
/alopecia,2,2023-02-26,8,62
/alopecia,2,2023-02-26,9,79
/alopecia,2,2023-02-26,10,74
/alopecia,2,2023-02-26,11,67
/alopecia,2,2023-02-26,12,65
/alopecia,2,2023-02-26,13,66
/alopecia,2,2023-02-26,14,88
/alopecia,2,2023-02-26,15,93
/alopecia,2,2023-02-26,16,83
/alopecia,2,2023-02-26,17,102
/alopecia,2,2023-02-26,18,121
/alopecia,2,2023-02-26,19,99
/alopecia,2,2023-02-26,20,102
/alopecia,2,2023-02-26,21,144
/alopecia,2,2023-02-26,22,126
/alopecia,2,2023-02-26,23,97
/alopecia,2,2023-02-27,0,136
/alopecia,2,2023-02-27,1,75
/alopecia,2,2023-02-27,2,45
/alopecia,2,2023-02-27,3,22
/alopecia,2,2023-02-27,4,25
/alopecia,2,2023-02-27,5,20
/alopecia,2,2023-02-27,6,44
/alopecia,2,2023-02-27,7,82
/alopecia,2,2023-02-27,8,84
/alopecia,2,2023-02-27,9,85
/alopecia,2,2023-02-27,10,90
/alopecia,2,2023-02-27,11,78
/alopecia,2,2023-02-27,12,85
/alopecia,2,2023-02-27,13,95
/alopecia,2,2023-02-27,14,81
/alopecia,2,2023-02-27,15,93
/alopecia,2,2023-02-27,16,108
/alopecia,2,2023-02-27,17,90
/alopecia,2,2023-02-27,18,103
/alopecia,2,2023-02-27,19,105
/alopecia,2,2023-02-27,20,104
/alopecia,2,2023-02-27,21,120
/alopecia,2,2023-02-27,22,152
/alopecia,2,2023-02-27,23,122
/alopecia,2,2023-02-28,0,197
/alopecia,2,2023-02-28,1,72
/alopecia,2,2023-02-28,2,26
/alopecia,2,2023-02-28,3,16
/alopecia,2,2023-02-28,4,26
/alopecia,2,2023-02-28,5,15
/alopecia,2,2023-02-28,6,45
/alopecia,2,2023-02-28,7,84
/alopecia,2,2023-02-28,8,93
/alopecia,2,2023-02-28,9,73
/alopecia,2,2023-02-28,10,86
/alopecia,2,2023-02-28,11,82
/alopecia,2,2023-02-28,12,76
/alopecia,2,2023-02-28,13,97
/alopecia,2,2023-02-28,14,89
/alopecia,2,2023-02-28,15,99
/alopecia,2,2023-02-28,16,115
/alopecia,2,2023-02-28,17,101
/alopecia,2,2023-02-28,18,102
/alopecia,2,2023-02-28,19,105
/alopecia,2,2023-02-28,20,112
/alopecia,2,2023-02-28,21,117
/alopecia,2,2023-02-28,22,134
/alopecia,2,2023-02-28,23,113
/alopecia,2,2023-02-29,0,147
/alopecia,2,2023-02-29,1,64
/alopecia,2,2023-02-29,2,17
/alopecia,2,2023-02-29,3,15
/alopecia,2,2023-02-29,4,19
/alopecia,2,2023-02-29,5,51
/alopecia,2,2023-02-29,6,60
/alopecia,2,2023-02-29,7,91
/alopecia,2,2023-02-29,8,88
/alopecia,2,2023-02-29,9,79
/alopecia,2,2023-02-29,10,79
/alopecia,2,2023-02-29,11,84
/alopecia,2,2023-02-29,12,84
/alopecia,2,2023-02-29,13,80
/alopecia,2,2023-02-29,14,86
/alopecia,2,2023-02-29,15,81
/alopecia,2,2023-02-29,16,90
/alopecia,2,2023-02-29,17,96
/alopecia,2,2023-02-29,18,122
/alopecia,2,2023-02-29,19,89
/alopecia,2,2023-02-29,20,102
/alopecia,2,2023-02-29,21,109
/alopecia,2,2023-02-29,22,156
/alopecia,2,2023-02-29,23,92
/alopecia-femenina,1,2023-01-12,11,1
/alopecia-femenina,1,2023-01-12,12,1
/alopecia-femenina,2,2023-02-27,14,1
/alopecia-femenina,2,2023-02-28,12,1
/alopecia-femenina,2,2023-02-28,13,2
/alopecia-femenina,2,2023-02-28,21,1
/alopecia/meta,1,2023-01-28,19,1
/alopecia/paid-media,1,2023-01-09,14,1
/alopecia/paid-media,1,2023-01-12,15,1
/alopecia/paid-media,1,2023-01-13,14,1
/alopecia/paid-media,1,2023-01-15,15,1
/alopecia/paid-media,1,2023-01-15,18,1
/alopecia/paid-media,1,2023-01-15,20,1
/alopecia/paid-media,1,2023-01-17,8,1
/alopecia/paid-media,1,2023-01-19,18,1
/alopecia/paid-media,1,2023-01-20,3,1
/alopecia/paid-media,1,2023-01-20,13,1
/alopecia/paid-media,1,2023-01-21,20,1
/alopecia/paid-media,1,2023-01-24,5,1
/alopecia/paid-media,1,2023-01-28,18,1
/alopecia/paid-media,2,2023-02-23,12,1
/alopecia/productos/[producto],1,2023-01-11,14,1
/alopecia/productos/dutapil-pildoras,1,2023-01-01,2,1
